id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29837235,Sejourneur -  Le Cité Mondiale - Studio 6ème,224295815,Sejourneur,Bordeaux,Bordeaux Maritime,44.86251,-0.55636,Entire home/apt,59,1,1,2019-04-18,0.83,34,324
29837241,Sejourneur -  Le Cité Mondiale - T2 5ème,224295815,Sejourneur,Bordeaux,Bordeaux Maritime,44.86162,-0.55461,Entire home/apt,73,1,3,2019-05-05,0.48,34,336
29837247,Sejourneur -  Le Saint-Rémi - ★★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84194,-0.57267,Entire home/apt,76,1,4,2019-03-25,0.75,34,348
29837253,Sejourneur -  Le Richelieu - Studio - ★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83709,-0.56672,Entire home/apt,68,1,4,2019-05-06,1.09,34,326
29837267,Sejourneur -  Le Saint James,224295815,Sejourneur,Bordeaux,Bordeaux Sud,44.83516,-0.5704,Entire home/apt,76,1,4,2019-05-02,1.94,34,338
29837315,Sejourneur -  Le Richelieu - T3 - ★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83804,-0.5679,Entire home/apt,86,1,11,2019-04-11,1.77,34,324
29837324,Sejourneur -  Le Clemenceau - ★★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84339,-0.5771,Entire home/apt,88,1,2,2019-05-12,0.68,34,58
29837335,Sejourneur -  Le Porto Riche - ★★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84122,-0.57265,Entire home/apt,91,1,7,2019-04-12,1.21,34,327
29837346,Sejourneur - Le Studio Mériadeck,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83901,-0.58651,Entire home/apt,65,1,3,2019-05-12,2.37,34,338
29837353,Sejourneur - Jardin Public - T2 2ème -  ★★★★★,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85062,-0.57385,Entire home/apt,92,1,0,,,34,218
29837359,Sejourneur - Jardin Public - T3 2ème -  ★★★★★,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85038,-0.57358,Entire home/apt,98,1,8,2019-05-01,2.86,34,343
29837366,Sejourneur - Les Quinconces - T3 3ème - ★★★★★,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84589,-0.5773,Entire home/apt,107,1,4,2019-05-07,1.97,34,319
29837370,Sejourneur - Le Gambetta 3 - ★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84032,-0.58318,Entire home/apt,69,1,3,2019-04-03,0.50,34,353
29837375,Sejourneur - Les Quinconces - T3 2ème - ★★★★★,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.846,-0.57765,Entire home/apt,107,1,1,2019-03-03,0.37,34,298
29837382,Sejourneur - Les Quinconces - Studio 2ème - ★★★★,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84618,-0.57655,Entire home/apt,73,1,0,,,34,343
29837387,Sejourneur - Le Gambetta 2 - T3 -  ★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83989,-0.58446,Entire home/apt,111,1,6,2019-04-26,2.02,34,339
29837395,Sejourneur - Le Gambetta 2 - Duplex,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83992,-0.58255,Entire home/apt,81,1,2,2019-05-06,1.46,34,316
29837399,Sejourneur - Le Gambetta 2 - T2 -  ★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84127,-0.58311,Entire home/apt,64,1,5,2019-03-29,1.56,34,337
29837404,Sejourneur -  Le Gambetta ★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.83994,-0.58565,Entire home/apt,71,1,4,2019-03-27,1.10,34,338
29837410,Sejourneur -  Le Ruat,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84051,-0.57997,Entire home/apt,104,1,4,2019-05-12,1.03,34,307
29837420,Sejourneur -  Le Chapelet,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.84315,-0.57498,Entire home/apt,80,1,2,2019-04-14,0.39,34,355
29837503,Sejourneur -  Le Dijeaux - ★★★★★,224295815,Sejourneur,Bordeaux,Centre ville (Bordeaux),44.8405,-0.5788,Entire home/apt,84,1,5,2019-04-02,1.35,34,92
29843298,Historical city Apartment,18747853,David,Bordeaux,Bordeaux Sud,44.83517,-0.57008,Entire home/apt,75,3,14,2019-05-12,2.12,1,166
29844708,Chambre dans bel appartement Bordeaux Centre,158882015,Mathieu,Bordeaux,Bordeaux Sud,44.83062,-0.57165,Private room,35,1,29,2019-05-16,4.58,2,3
29845265,loue maison complete semaine Vinexpo,8755677,Jean Marc,Le Bouscat,Le Bouscat,44.86388,-0.61636,Entire home/apt,350,5,0,,,1,0
29866954,New Hyper center Free parking 1 to 6 pers,100725588,Alexandre,Bordeaux,Centre ville (Bordeaux),44.83786,-0.58213,Entire home/apt,120,1,30,2019-05-19,4.89,1,113
29870201,Talence : Beau studio,224627953,Oussama,Talence,Talence,44.81148,-0.58583,Entire home/apt,27,1,4,2019-05-19,1.36,1,61
29871688,Appartement récent dans immeuble neuf proche ville,224637845,Ed,Cenon,Gambetta-Mairie-Lissandre,44.85669,-0.53489,Entire home/apt,51,1,2,2019-05-11,1.62,1,66
29872242,Duplex T1 bis charmant à la Victoire,92527104,Matthieu,Bordeaux,Bordeaux Sud,44.83094,-0.5754,Entire home/apt,41,1,5,2018-11-24,0.79,1,0
29874954,T3 Bordeaux Gare Saint Jean (+place parking),112446232,Gonzague,Bordeaux,Bordeaux Sud,44.82765,-0.55831,Entire home/apt,80,2,7,2019-04-21,1.91,1,274
29880290,HAPPY HOME,14217476,Nauté,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85338,-0.57647,Entire home/apt,86,3,4,2019-05-19,0.85,1,356
29880968,Location Pour 6 pers maxi Hyper Centre Bordelais,188157769,Agathe,Bordeaux,Centre ville (Bordeaux),44.8357,-0.57472,Entire home/apt,100,5,3,2019-01-01,0.60,1,48
29893394,New! Beautiful T2 with patio! Area Chartrons,160814130,Thibaut,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85755,-0.56738,Entire home/apt,58,1,8,2019-05-05,1.37,74,27
29900870,Chambre avec sdb privative centre historique,20600817,Matt&Audrey,Bordeaux,Centre ville (Bordeaux),44.83795,-0.56679,Private room,46,1,20,2019-05-06,7.06,1,130
29901798,abou,224840208,Hanaa,Villenave-d'Ornon,Villenave-d'Ornon,44.7658,-0.55907,Private room,42,1,0,,,1,161
29902909,Bel appartement de 45m2 à 2 arrêts de la Victoire!,50153030,Salome,Bordeaux,Nansouty - Saint Gens,44.82585,-0.57903,Entire home/apt,40,5,0,,,1,47
29903580,Un écrin de verdure,71679030,Brigitte,Merignac,Centre ville (Merignac),44.84019,-0.64928,Entire home/apt,80,7,0,,,2,38
29907466,"Appartement T3 65m2, proche tram",64088696,Céline,Merignac,Centre ville (Merignac),44.8446,-0.66178,Entire home/apt,60,30,18,2019-04-29,2.97,1,0
29913860,Joli 2 pieces avec Terrasse et Parking,162983613,Kaci,Bordeaux,Bordeaux Maritime,44.86052,-0.55569,Entire home/apt,90,2,15,2019-05-08,2.49,1,7
29915782,Petite maison au calme,224935093,Christel,Ambars-et-Lagrave,Ambars-et-Lagrave,44.9462,-0.51103,Entire home/apt,45,2,18,2019-05-19,3.51,1,141
29917924,LE SECRET DE BACCHUS♥,164626639,Virginie,Bordeaux,Bordeaux Sud,44.83457,-0.56583,Entire home/apt,216,1,19,2019-05-17,3.29,14,283
29919830,Cocon Trendy et Typiquement Bordelais,98916421,Sylvie,Bordeaux,Bordeaux Maritime,44.85934,-0.56291,Entire home/apt,110,2,3,2019-05-17,0.87,2,335
29921165,"Beau T3, 2 chambres - 15 min du centre de Bordeaux",18159316,Elyse,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8191,-0.6025,Entire home/apt,40,7,0,,,1,0
29925829,Chez l habitant,71679030,Brigitte,Merignac,Centre ville (Merignac),44.83971,-0.65065,Private room,27,1,2,2019-05-10,1.28,2,7
29935302,Joli studio proche Bordeaux,74325206,Paul,Lormont,Lormont,44.86486,-0.51976,Entire home/apt,110,1,1,2018-11-12,0.16,1,364
29935553,Charmant appartement T2 avec cours privative,6289541,Etienne,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84919,-0.57264,Entire home/apt,50,2,13,2019-04-17,2.31,1,0
29936124,Chambre de Charme Barrière St-Genès,66771938,Sophie,Bordeaux,Nansouty - Saint Gens,44.81883,-0.57908,Private room,35,1,15,2019-05-16,2.43,3,365
29936507,Appartement T2 43m2 avec balcon et parking,124202134,Terry,Bgles,Bgles,44.80521,-0.54738,Entire home/apt,40,2,1,2018-12-26,0.20,1,11
29937645,Chambre lumineuse proche Bordeaux,24687660,Isabelle,Gradignan,Gradignan,44.78131,-0.59185,Private room,16,1,12,2019-05-18,2.71,1,102
29939761,Private room next to cité du vin,225098304,Lisbelkys,Bordeaux,Bordeaux Maritime,44.86447,-0.55835,Private room,40,1,3,2018-11-26,0.47,1,0
29957652,T2 à proximité ligne A et rocade,20437416,Clément,Merignac,Capeyron,44.8583,-0.65904,Entire home/apt,36,3,9,2019-04-21,1.50,1,0
29957974,"Mérignac centre, toutes proximités",40124774,Eve,Merignac,Centre ville (Merignac),44.83879,-0.64945,Entire home/apt,63,3,12,2019-01-31,1.98,1,241
29958146,Charmant Studio à 5mn de Bordeaux,70937383,Alexandre,Floirac,Floirac,44.83263,-0.52814,Entire home/apt,39,1,76,2019-05-21,12.46,2,239
29971652,Chambre privée dans échoppe bordelaise,4584724,Guillaume,Talence,Talence,44.82081,-0.58715,Private room,32,1,4,2019-05-19,0.75,1,83
29971837,Un oasis vert à Bordeaux,115484113,Bertrand,Bordeaux,La Bastide,44.84757,-0.54294,Entire home/apt,50,2,12,2019-05-05,2.18,1,351
29975068,Bordeaux Nice Studio Duplex,6163163,Estel,Bordeaux,Centre ville (Bordeaux),44.83739,-0.56711,Entire home/apt,62,1,0,,,10,365
29983415,Charmant appartement hotel de ville,39606017,Gilbert,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83442,-0.57765,Entire home/apt,50,2,18,2019-05-12,3.00,1,111
29986362,Chambre dans appartement coeur de ville,1697156,Antony,Bordeaux,Centre ville (Bordeaux),44.83893,-0.57441,Private room,55,1,19,2019-05-13,4.29,2,157
29991404,Beau studio au coeur de bordeaux,219927071,Anass,Bordeaux,Bordeaux Maritime,44.85686,-0.56439,Entire home/apt,34,2,2,2018-12-03,0.34,1,36
30007684,Cottage entier dans propriété girondine du 19 ème.,34965069,Carole,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86565,-0.47993,Entire home/apt,90,3,2,2019-01-13,0.35,1,66
30012929,Floirac Chambre privé,223657395,Yuderka,Floirac,Floirac,44.84594,-0.51262,Private room,12,1,41,2019-03-30,7.32,1,144
30028757,bel appartement Eysines/Le haillan,225694503,Maeva,Eysines,Eysines,44.8777,-0.66305,Entire home/apt,50,3,8,2019-04-19,1.49,1,0
30029914,Chambre spacieuse + Loggia,31902112,Léna,Bordeaux,Bordeaux Maritime,44.86976,-0.55407,Private room,30,2,7,2019-04-29,1.15,2,24
30030389,LOVE APPARTEMENT BORDEAUX,22915958,Séphora,Bordeaux,Bordeaux Sud,44.8275,-0.57237,Entire home/apt,170,1,11,2019-05-02,1.82,2,338
30041737,Le petit Havre de Bordeaux (T3),56434940,Julie,Bordeaux,Bordeaux Sud,44.83266,-0.56567,Entire home/apt,88,5,1,2019-01-02,0.21,2,79
30061341,Chambre +Sdb / 2km aéroport /bus 4 Magonty /tennis,225904699,Ju,Pessac,Magonty,44.79702,-0.70726,Private room,31,1,3,2019-05-04,0.49,2,363
30065752,JUNGLE HOME - Bordeaux hyper centre,9501615,Sophie,Bordeaux,Centre ville (Bordeaux),44.84073,-0.57189,Entire home/apt,100,2,8,2019-04-30,1.48,4,32
30077661,Brand new studio - Victoire,160814130,Thibaut,Bordeaux,Bordeaux Sud,44.82785,-0.57052,Entire home/apt,44,1,9,2019-03-04,1.96,74,2
30078855,BRIGHT APARTMENT IN THE CITY CENTER OF BORDEAUX FOR 5 PEOPLE,226020500,Priscilla,Bordeaux,Centre ville (Bordeaux),44.83808,-0.59003,Entire home/apt,107,2,8,2019-04-23,1.74,1,0
30079655,Chambre cosy pour 1 ou 2 pers dans maison ancienne,103714291,Ghislaine,Bgles,Bgles,44.7973,-0.55555,Private room,21,1,35,2019-05-17,5.93,2,125
30083055,"Charmant T2, Chartron, calme, lumineux et spacieux",41898550,Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85447,-0.57034,Entire home/apt,25,30,1,2019-01-29,0.26,1,155
30086181,"Appartement plein sud, belle vue sur le lac.",212318973,Christine,Bordeaux,Bordeaux Maritime,44.87929,-0.57261,Private room,89,7,27,2019-05-17,4.88,1,109
30100500,Ch au calme avec petit déjeuner,127824977,Marie Annick,Pessac,France Alouette,44.79407,-0.67387,Private room,26,1,38,2019-05-16,6.23,1,350
30119599,Chambre privée à 5mn hôpital Robert Picqué,31897642,Al,Villenave-d'Ornon,Villenave-d'Ornon,44.79548,-0.57023,Private room,25,1,7,2019-02-07,1.15,1,0
30122171,Belle maison à Pessac proche des châteaux,209059342,Marie Claire,Pessac,Arago-La Chataigneraie,44.79032,-0.64415,Entire home/apt,60,2,2,2019-05-19,2,1,41
30124317,Chambre neuve privée lumineuse à 100m du tram,62537766,Charley,Bordeaux,Bordeaux Maritime,44.86569,-0.54994,Private room,20,3,4,2019-03-24,1.08,1,0
30126516,Joli T2 Bdx centre Stalingrad,38230494,Gaëlle,Bordeaux,La Bastide,44.84268,-0.56195,Private room,37,2,0,,,1,2
30126649,Gorgeous flat in the city center - long stay,4723199,Zahara,Bordeaux,Bordeaux Sud,44.82439,-0.56249,Entire home/apt,73,20,0,,,2,0
30128507,Luxury Villa in a Vineyard 15mins from Bordeaux,18436044,Bertrand,Bouliac,Bouliac,44.82674,-0.48471,Entire home/apt,699,3,0,,,1,365
30137389,Chambre proche Bordeaux centre,215696310,Jonathan,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83193,-0.58003,Private room,23,1,3,2018-12-03,0.51,1,0
30138892,Duplex indépendant en plein centre de Bordeaux,60540046,Charlie,Bordeaux,Bordeaux Sud,44.82824,-0.57474,Entire home/apt,50,2,11,2019-05-05,2.52,1,0
30142696,Grand Appartement Bordeaux Gare St Jean,155258197,Nadia,Bordeaux,Bordeaux Sud,44.82529,-0.55942,Entire home/apt,300,1,4,2019-05-19,3.00,1,359
30151330,Bel appartement ATYPIQUE- Quais des Chartrons - BX,226535877,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8534,-0.56833,Entire home/apt,170,3,3,2019-04-19,0.62,1,262
30151620,Bel appartement Bordeaux centre,26668937,Tiphaine,Bordeaux,Bordeaux Sud,44.83037,-0.5716,Entire home/apt,70,2,0,,,1,153
30152097,Maison bordelaise en coeur de ville,34887803,Guillaume,Bordeaux,Nansouty - Saint Gens,44.8271,-0.57735,Entire home/apt,175,3,0,,,3,203
30166716,T2 Bordeaux centre avec terrasse et parking,76599352,Thibaut,Bordeaux,Bordeaux Sud,44.82515,-0.55388,Entire home/apt,75,2,11,2019-04-28,2.08,1,12
30170468,Maison Bordeaux Le Bouscat,113328586,Anne,Le Bouscat,Le Bouscat,44.86865,-0.58975,Entire home/apt,300,3,2,2019-01-02,0.33,1,90
30172007,"Maison cosy jardin, piscine près Parc Expositions",204028179,Catherine,Bruges,Bruges,44.88489,-0.59353,Entire home/apt,130,3,0,,,3,308
30176441,Apartment + nice deck with clear view facing SOUTH,176783354,Alexandru,Bgles,Bgles,44.8087,-0.53853,Entire home/apt,43,2,4,2019-03-20,0.68,1,0
30177217,Appartement de standing,226700592,Sandrine,Bordeaux,La Bastide,44.84907,-0.54858,Entire home/apt,70,1,0,,,2,74
30181340,Séjour Bordeaux deux personnes tout confort,226729634,François,Bordeaux,Bordeaux Sud,44.82352,-0.56315,Entire home/apt,60,3,7,2019-05-18,4.47,1,28
30190503,Private room in place Victoire,4254473,Pablo,Bordeaux,Bordeaux Sud,44.83119,-0.57131,Private room,35,3,0,,,2,31
30195785,"cosy & sunny 48m2, 1-bedroom flat with a balcony",64310569,Gael,Cenon,Gambetta-Mairie-Lissandre,44.8465,-0.53628,Entire home/apt,35,2,35,2019-05-13,6.25,1,15
30196371,"Studio près du tram, Cenon",226817346,Lélia,Cenon,Plaisance-Loret-Maregue,44.84822,-0.50641,Entire home/apt,9,15,0,,,1,52
30200790,Appartement central à Bordeaux,225436938,Fatima,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83315,-0.58335,Entire home/apt,50,2,19,2019-05-18,3.15,1,191
30205041,au 1er étage de ma maison 1 à 3 chambres,224839802,Catherine,Bordeaux,Bordeaux Maritime,44.86077,-0.5636,Private room,70,2,0,,,1,51
30207312,"Chambre Bordeaux Centre, Victoire",187398310,Gabriel,Bordeaux,Bordeaux Sud,44.82799,-0.5744,Private room,40,1,5,2018-12-31,0.99,1,204
30221917,Studio dans maison individuelle-accés indépendant,58464686,Sandrine,Blanquefort,Blanquefort,44.90432,-0.62276,Entire home/apt,42,2,13,2019-05-17,2.23,1,60
30241857,Charmant T2 en centre ville de Bordeaux,134044595,Paul,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85102,-0.57834,Entire home/apt,45,3,15,2019-03-17,2.50,1,0
30243885,Appartement idéalement situé dans une rue calme,227119826,Irina,Bordeaux,Centre ville (Bordeaux),44.84636,-0.58143,Entire home/apt,60,1,2,2019-01-01,0.35,1,142
30244574,Jolie appartement quartier les Chartrons,94090963,Pasdeloup,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85705,-0.56845,Entire home/apt,48,6,2,2019-01-29,0.36,1,8
30245241,Chambre privée au bord des quais de Bordeaux,14570475,Eva,Bordeaux,Bordeaux Maritime,44.85987,-0.55925,Private room,25,1,20,2019-04-28,3.39,2,21
30245477,La Marquise - Medicis,158536261,Albane,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85425,-0.58719,Entire home/apt,85,2,2,2019-05-05,0.41,5,2
30252343,Logement Atypique Bordeaux Bastide,227180936,Richard,Bordeaux,La Bastide,44.84068,-0.55777,Private room,44,1,7,2019-05-19,1.27,1,354
30260889,Bienvenue chez Max&Emma - l'appartement barroudeur,62541449,Emma,Bordeaux,Bordeaux Maritime,44.86027,-0.55949,Entire home/apt,50,2,4,2019-05-12,0.72,1,4
30262531,Appartement Calme (À 5min de la Gare St Jean),217452354,Yvan,Bordeaux,Bordeaux Sud,44.83375,-0.56153,Entire home/apt,34,2,7,2019-01-11,1.24,2,143
30267691,vista impresionante,42991970,Gérard,Le Bouscat,Le Bouscat,44.86848,-0.58393,Private room,70,1,2,2019-05-14,0.58,1,0
30268691,Petite chambre bien située,227330480,Manon,Bordeaux,Bordeaux Sud,44.82956,-0.5658,Private room,25,2,4,2019-04-17,0.68,1,0
30280317,Jolie maison Bordeaux Bastide 126 m2 4 chambres,24581418,Marie,Bordeaux,La Bastide,44.84862,-0.55883,Entire home/apt,150,4,3,2019-04-20,0.60,2,54
30283612,"Joli appartement, avec  place de parking",5156897,Fiona,Merignac,La Glacire,44.8373,-0.61113,Entire home/apt,30,1,11,2019-03-01,1.89,1,0
30286170,VINEXPO BORDEAUX 2019 HOUSE TO RENT,105090789,Vincent,Bordeaux,Centre ville (Bordeaux),44.84219,-0.5961,Entire home/apt,900,4,0,,,1,0
30286389,CHARMING APARTMENT IN BORDEAUX FOR 3 PEOPLE.,227021902,Edgard,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83478,-0.57715,Entire home/apt,65,5,2,2018-12-22,0.35,1,0
30288804,"Maison familiale 90m2, 10 min de Bordeaux centre",57141639,Anouck,Cenon,Gambetta-Mairie-Lissandre,44.85365,-0.53116,Entire home/apt,75,2,0,,,2,30
30289842,"Appartement coeur de ville: ""Le Zen""",143641216,Manou,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83469,-0.57713,Entire home/apt,55,2,35,2019-05-17,6.03,4,235
30292465,Studio plein centre – Refait à neuf,17473505,Sylvie & Philippe,Bordeaux,Centre ville (Bordeaux),44.8371,-0.57646,Entire home/apt,59,2,4,2019-04-20,0.81,1,40
30304007,Charmant studio au calme,106733890,Aurore,Le Bouscat,Le Bouscat,44.86808,-0.60613,Entire home/apt,50,1,23,2019-05-12,3.99,1,65
30304749,"T2 Coup de coeur, Gare st jean.",222040788,Hind,Bordeaux,Bordeaux Sud,44.82439,-0.55083,Entire home/apt,60,2,5,2019-02-09,0.87,1,0
30309404,Grand appt centre historique au coeur de Bordeaux,167648195,Etienne,Bordeaux,Centre ville (Bordeaux),44.84064,-0.57066,Entire home/apt,95,2,3,2019-04-23,0.61,1,79
30310410,Maison de ville dans le centre,15767116,Tom,Bordeaux,Nansouty - Saint Gens,44.82122,-0.56887,Entire home/apt,70,2,0,,,1,0
30311188,Chambre privée - appartement bordelais,171080778,Rébecca,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85744,-0.56831,Private room,34,1,14,2019-05-15,11.35,2,13
30313361,Pretty house with garden in Bordeaux,227653541,Erle,Bordeaux,Nansouty - Saint Gens,44.8123,-0.57184,Entire home/apt,94,2,7,2019-05-11,1.47,1,295
30316556,Charmant Studio avec cour privée proche centre,3899113,Julien Et Sonja,Bordeaux,Caudran,44.84707,-0.59825,Private room,45,1,20,2019-05-18,3.87,2,60
30318812,Charmant Rez-de-jardin proche gare.,20983732,Marie-Pierre,Bordeaux,Bordeaux Sud,44.82414,-0.56395,Entire home/apt,80,4,1,2019-01-03,0.21,1,0
30319522,Pièce propre,135885914,Juanjuan,Pessac,Chiquet-Fontaudin,44.80131,-0.62247,Shared room,30,1,1,2019-04-20,0.88,1,173
30335318,Studio cosy Bordeaux Centre - Bastide,49200057,Anaïs,Bordeaux,La Bastide,44.84226,-0.55743,Entire home/apt,80,2,10,2019-05-17,1.80,1,5
30360929,MAISON DE CHARME 4/6 personnes à BORDEAUX,50251057,Sandrine,Le Bouscat,Le Bouscat,44.85526,-0.59377,Entire home/apt,150,5,0,,,1,180
30364043,Fondaudège - Bordeaux,224295815,Sejourneur,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84919,-0.58258,Entire home/apt,87,1,3,2019-01-02,0.57,34,0
30370440,Appartement au 1er étage de 32 m2,38728750,Sophie,Talence,Talence,44.8091,-0.59129,Entire home/apt,59,7,0,,,2,1
30370780,"Charmant studio d’artiste, plein cœur de Bordeaux",142565325,Esther,Bordeaux,Bordeaux Sud,44.83203,-0.56928,Entire home/apt,40,7,2,2019-04-15,0.42,1,9
30371073,Grand appartement 5 min de Bordeaux,88365745,Safiatou,Bgles,Bgles,44.81526,-0.54965,Entire home/apt,60,2,2,2019-01-02,0.36,1,0
30387407,Appartement 60m² face Jardin Public avec terrasse,28097507,Julien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84764,-0.57562,Entire home/apt,50,2,8,2019-01-06,1.38,1,0
30392753,arhcitect renovation duplex 3 rooms terrace,53936189,Tristana,Bordeaux,Bordeaux Sud,44.83458,-0.56917,Entire home/apt,200,2,0,,,2,0
30393353,Studio Pessac,141204789,Oz,Pessac,Arago-La Chataigneraie,44.79206,-0.6439,Entire home/apt,45,3,1,2019-01-02,0.21,1,345
30395695,Agréable Appartement aux Chartrons,227815752,Marie,Bordeaux,Bordeaux Maritime,44.85862,-0.56664,Entire home/apt,60,2,4,2019-05-06,0.69,1,204
30395700,Quartier Saint-Michel studio avec Wi-Fi,189505539,Jérémie,Bordeaux,Bordeaux Sud,44.83437,-0.5649,Entire home/apt,40,1,21,2019-05-05,3.80,1,0
